internal_id,string_external_id,abundance
4443380,9606.ENSP00000358762,0.601
4435138,9606.ENSP00000262768,0.599
4436355,9606.ENSP00000280020,0.599
4448896,9606.ENSP00000417451,0.598
4433054,9606.ENSP00000218516,0.597
4446724,9606.ENSP00000380877,0.596
4438291,9606.ENSP00000307143,0.595
4438952,9606.ENSP00000314792,0.595
4437994,9606.ENSP00000303830,0.595
4448893,9606.ENSP00000417401,0.595
4434108,9606.ENSP00000249806,0.594
4441784,9606.ENSP00000347997,0.593
4447781,9606.ENSP00000393154,0.593
4450788,9606.ENSP00000465894,0.592
4444261,9606.ENSP00000362888,0.592
4436486,9606.ENSP00000282369,0.591
4442133,9606.ENSP00000351338,0.591
4449699,9606.ENSP00000434142,0.591
4433999,9606.ENSP00000246802,0.591
4446366,9606.ENSP00000378503,0.59
4449727,9606.ENSP00000434995,0.59
4432609,9606.ENSP00000025301,0.59
4435302,9606.ENSP00000263708,0.588
4446317,9606.ENSP00000378254,0.587
4445782,9606.ENSP00000373331,0.587
4437550,9606.ENSP00000299237,0.586
4440444,9606.ENSP00000333300,0.585
4436464,9606.ENSP00000282032,0.584
4449170,9606.ENSP00000421326,0.584
4450417,9606.ENSP00000453089,0.583
4440317,9606.ENSP00000331983,0.583
4441009,9606.ENSP00000339958,0.582
4438940,9606.ENSP00000314544,0.582
4439786,9606.ENSP00000325681,0.582
4442609,9606.ENSP00000355110,0.581
4443262,9606.ENSP00000358120,0.581
4435636,9606.ENSP00000265720,0.58
4442374,9606.ENSP00000353582,0.58
4441386,9606.ENSP00000344087,0.579
4433838,9606.ENSP00000243045,0.578
4439884,9606.ENSP00000326869,0.578
4449709,9606.ENSP00000434466,0.578
4441647,9606.ENSP00000346671,0.578
4444739,9606.ENSP00000365687,0.577
4441006,9606.ENSP00000339917,0.577
4447725,9606.ENSP00000392065,0.577
4451238,9606.ENSP00000477776,0.576
4438925,9606.ENSP00000314343,0.576
4444782,9606.ENSP00000366006,0.576
4436982,9606.ENSP00000292599,0.574
4440934,9606.ENSP00000339208,0.574
4439282,9606.ENSP00000319464,0.572
4447766,9606.ENSP00000392762,0.572
4451777,9606.ENSP00000483486,0.571
4437154,9606.ENSP00000295454,0.569
4445725,9606.ENSP00000372274,0.568
4449308,9606.ENSP00000424827,0.568
4446670,9606.ENSP00000380479,0.568
4436870,9606.ENSP00000290524,0.567
4439924,9606.ENSP00000327465,0.567
4451283,9606.ENSP00000478290,0.567
4450533,9606.ENSP00000456336,0.567
4438322,9606.ENSP00000307443,0.567
4450706,9606.ENSP00000463334,0.566
4444015,9606.ENSP00000361842,0.566
4441225,9606.ENSP00000342136,0.566
4440161,9606.ENSP00000330200,0.566
4443742,9606.ENSP00000360483,0.565
4438394,9606.ENSP00000308258,0.564
4441727,9606.ENSP00000347498,0.564
4440548,9606.ENSP00000334300,0.563
4445332,9606.ENSP00000369497,0.562
4438978,9606.ENSP00000315167,0.562
4439509,9606.ENSP00000322251,0.562
4447256,9606.ENSP00000385689,0.562
4436764,9606.ENSP00000288139,0.561
4440371,9606.ENSP00000332576,0.561
4436663,9606.ENSP00000286201,0.561
4446757,9606.ENSP00000381064,0.56
4451467,9606.ENSP00000480301,0.56
4440331,9606.ENSP00000332151,0.56
4439049,9606.ENSP00000316329,0.559
4439580,9606.ENSP00000323099,0.559
4434921,9606.ENSP00000261654,0.559
4436235,9606.ENSP00000276603,0.559
4434452,9606.ENSP00000255977,0.559
4451422,9606.ENSP00000479773,0.558
4451250,9606.ENSP00000477868,0.558
4448925,9606.ENSP00000417686,0.557
4444426,9606.ENSP00000363763,0.557
4442366,9606.ENSP00000353512,0.557
4446161,9606.ENSP00000377176,0.557
4444847,9606.ENSP00000366395,0.556
4447804,9606.ENSP00000393559,0.556
4450142,9606.ENSP00000445001,0.556
4435058,9606.ENSP00000262319,0.556
4449575,9606.ENSP00000431140,0.555
4444980,9606.ENSP00000367202,0.555
4437680,9606.ENSP00000300591,0.554
4435747,9606.ENSP00000267163,0.554
4449996,9606.ENSP00000441685,0.553
4447375,9606.ENSP00000386439,0.553
4442960,9606.ENSP00000356785,0.552
4446370,9606.ENSP00000378517,0.552
4436987,9606.ENSP00000292778,0.551
4447856,9606.ENSP00000394546,0.551
4444257,9606.ENSP00000362863,0.55
4442119,9606.ENSP00000351209,0.549
4444531,9606.ENSP00000364412,0.548
4437501,9606.ENSP00000298552,0.548
4445872,9606.ENSP00000374309,0.547
4434293,9606.ENSP00000253237,0.546
4435676,9606.ENSP00000266025,0.546
4448549,9606.ENSP00000410396,0.546
4444580,9606.ENSP00000364678,0.546
4439971,9606.ENSP00000328016,0.546
4451397,9606.ENSP00000479526,0.546
4446567,9606.ENSP00000379836,0.546
4436496,9606.ENSP00000282516,0.545
4444553,9606.ENSP00000364555,0.545
4444376,9606.ENSP00000363480,0.544
4440613,9606.ENSP00000334928,0.543
4437391,9606.ENSP00000297316,0.542
4438405,9606.ENSP00000308351,0.542
4446848,9606.ENSP00000381698,0.542
4448441,9606.ENSP00000407118,0.541
4451078,9606.ENSP00000473565,0.541
4437870,9606.ENSP00000302586,0.541
4433324,9606.ENSP00000225577,0.541
4441024,9606.ENSP00000340243,0.54
4440283,9606.ENSP00000331678,0.54
4435549,9606.ENSP00000265071,0.54
4448281,9606.ENSP00000403644,0.539
4441527,9606.ENSP00000345491,0.539
4449624,9606.ENSP00000432353,0.539
4435783,9606.ENSP00000267842,0.538
4443256,9606.ENSP00000358092,0.538
4434034,9606.ENSP00000247933,0.538
4440767,9606.ENSP00000337159,0.537
4444546,9606.ENSP00000364515,0.537
4445603,9606.ENSP00000371233,0.536
4448748,9606.ENSP00000414851,0.536
4439378,9606.ENSP00000320566,0.536
4446537,9606.ENSP00000379654,0.534
4446192,9606.ENSP00000377401,0.534
4435231,9606.ENSP00000263274,0.533
4449039,9606.ENSP00000419417,0.533
4438854,9606.ENSP00000313377,0.533
4450408,9606.ENSP00000452796,0.533
4435043,9606.ENSP00000262265,0.533
4438944,9606.ENSP00000314608,0.532
4435794,9606.ENSP00000267970,0.532
4441764,9606.ENSP00000347823,0.531
4447387,9606.ENSP00000386502,0.531
4444023,9606.ENSP00000361867,0.531
4435054,9606.ENSP00000262305,0.53
4435262,9606.ENSP00000263431,0.53
4445673,9606.ENSP00000371735,0.53
4445453,9606.ENSP00000370193,0.53
4434611,9606.ENSP00000258214,0.529
4445756,9606.ENSP00000372959,0.528
4435913,9606.ENSP00000269881,0.528
4435892,9606.ENSP00000269445,0.528
4434805,9606.ENSP00000260803,0.528
4433159,9606.ENSP00000221459,0.527
4440478,9606.ENSP00000333697,0.527
4450255,9606.ENSP00000448228,0.527
4440095,9606.ENSP00000329357,0.527
4434445,9606.ENSP00000255695,0.527
4440995,9606.ENSP00000339826,0.526
4444918,9606.ENSP00000366902,0.525
4448907,9606.ENSP00000417556,0.525
4432814,9606.ENSP00000205557,0.525
4443073,9606.ENSP00000357256,0.523
4436411,9606.ENSP00000281092,0.523
4446731,9606.ENSP00000380911,0.522
4440637,9606.ENSP00000335076,0.522
4442365,9606.ENSP00000353508,0.521
4437365,9606.ENSP00000297109,0.521
4436946,9606.ENSP00000292114,0.52
4446606,9606.ENSP00000380073,0.52
4439369,9606.ENSP00000320503,0.52
4439393,9606.ENSP00000320821,0.52
4444759,9606.ENSP00000365837,0.52
4444573,9606.ENSP00000364635,0.519
4445610,9606.ENSP00000371297,0.518
4442166,9606.ENSP00000351619,0.518
4435527,9606.ENSP00000264977,0.517
4437943,9606.ENSP00000303211,0.516
4432844,9606.ENSP00000211287,0.516
4440632,9606.ENSP00000335044,0.516
4445394,9606.ENSP00000369816,0.516
4449862,9606.ENSP00000438346,0.516
4432742,9606.ENSP00000184956,0.515
4434891,9606.ENSP00000261507,0.515
4440052,9606.ENSP00000328835,0.515
4440285,9606.ENSP00000331682,0.515
4434332,9606.ENSP00000253925,0.514
4434565,9606.ENSP00000257700,0.513
4448782,9606.ENSP00000415332,0.512
4441879,9606.ENSP00000348982,0.511
4443511,9606.ENSP00000359378,0.511
4440529,9606.ENSP00000334134,0.51
4445924,9606.ENSP00000375237,0.51
4445925,9606.ENSP00000375238,0.51
4446219,9606.ENSP00000377583,0.51
4450863,9606.ENSP00000468032,0.51
4433175,9606.ENSP00000221665,0.509
4441701,9606.ENSP00000347213,0.508
4437257,9606.ENSP00000296266,0.507
4444810,9606.ENSP00000366223,0.507
4439108,9606.ENSP00000317177,0.507
4446383,9606.ENSP00000378635,0.507
4439232,9606.ENSP00000318867,0.506
4447911,9606.ENSP00000396052,0.506
4443328,9606.ENSP00000358495,0.506
4443938,9606.ENSP00000361522,0.506
4438899,9606.ENSP00000313953,0.506
4448076,9606.ENSP00000399547,0.505
4446268,9606.ENSP00000377934,0.505
4444975,9606.ENSP00000367185,0.505
4441676,9606.ENSP00000346986,0.504
4448933,9606.ENSP00000417769,0.504
4444628,9606.ENSP00000364964,0.502
4436782,9606.ENSP00000288699,0.501
4441970,9606.ENSP00000349781,0.501
4445048,9606.ENSP00000367655,0.501
4445868,9606.ENSP00000374273,0.5
4433117,9606.ENSP00000220507,0.5
4441002,9606.ENSP00000339881,0.5
4439005,9606.ENSP00000315568,0.499
4438196,9606.ENSP00000306124,0.499
4436970,9606.ENSP00000292476,0.499
4439705,9606.ENSP00000324672,0.498
4438546,9606.ENSP00000309913,0.498
4445777,9606.ENSP00000373301,0.498
4432980,9606.ENSP00000216733,0.498
4447847,9606.ENSP00000394390,0.498
4437051,9606.ENSP00000294008,0.498
4441947,9606.ENSP00000349594,0.497
4436447,9606.ENSP00000281821,0.497
4435917,9606.ENSP00000269967,0.497
4435644,9606.ENSP00000265748,0.497
4439846,9606.ENSP00000326366,0.496
4448696,9606.ENSP00000413572,0.496
4448650,9606.ENSP00000412388,0.496
4448705,9606.ENSP00000413720,0.496
4441204,9606.ENSP00000341957,0.496
4432736,9606.ENSP00000181839,0.495
4446390,9606.ENSP00000378704,0.495
4439332,9606.ENSP00000320092,0.494
4444447,9606.ENSP00000363891,0.494
4444452,9606.ENSP00000363921,0.494
4441825,9606.ENSP00000348385,0.493
4432849,9606.ENSP00000212015,0.493
4437335,9606.ENSP00000296782,0.492
4441848,9606.ENSP00000348632,0.492
4446778,9606.ENSP00000381198,0.492
4442396,9606.ENSP00000353770,0.491
4444358,9606.ENSP00000363397,0.491
4440255,9606.ENSP00000331385,0.49
4441571,9606.ENSP00000345972,0.49
4447076,9606.ENSP00000384117,0.49
4450397,9606.ENSP00000452521,0.49
4437268,9606.ENSP00000296350,0.49
4447814,9606.ENSP00000393785,0.489
4448126,9606.ENSP00000400482,0.488
4439380,9606.ENSP00000320634,0.488
4444019,9606.ENSP00000361855,0.488
4445436,9606.ENSP00000370057,0.487
4433868,9606.ENSP00000243903,0.486
4440921,9606.ENSP00000339086,0.486
4435598,9606.ENSP00000265382,0.486
4435534,9606.ENSP00000265016,0.486
4446744,9606.ENSP00000381003,0.485
4448841,9606.ENSP00000416683,0.485
4433301,9606.ENSP00000224950,0.484
4449370,9606.ENSP00000426632,0.484
4435669,9606.ENSP00000265978,0.483
4450659,9606.ENSP00000462099,0.483
4438526,9606.ENSP00000309640,0.482
4434901,9606.ENSP00000261558,0.482
4444547,9606.ENSP00000364519,0.482
4449086,9606.ENSP00000420095,0.481
4447274,9606.ENSP00000385795,0.481
4441294,9606.ENSP00000342952,0.48
4439560,9606.ENSP00000322845,0.48
4445408,9606.ENSP00000369895,0.479
4447029,9606.ENSP00000383594,0.478
4440330,9606.ENSP00000332148,0.476
4436033,9606.ENSP00000272452,0.476
4446396,9606.ENSP00000378736,0.476
4442390,9606.ENSP00000353735,0.476
4434570,9606.ENSP00000257789,0.476
4442300,9606.ENSP00000352926,0.475
4450331,9606.ENSP00000450895,0.475
4441843,9606.ENSP00000348564,0.475
4434447,9606.ENSP00000255764,0.475
4436268,9606.ENSP00000277903,0.474
4450131,9606.ENSP00000444788,0.474
4450008,9606.ENSP00000441858,0.474
4445740,9606.ENSP00000372459,0.474
4446069,9606.ENSP00000376505,0.474
4447467,9606.ENSP00000387078,0.474
4448081,9606.ENSP00000399696,0.474
4437519,9606.ENSP00000298767,0.473
4447606,9606.ENSP00000389399,0.473
4436029,9606.ENSP00000272430,0.473
4433928,9606.ENSP00000245323,0.473
4439961,9606.ENSP00000327889,0.472
4433609,9606.ENSP00000233948,0.472
4441743,9606.ENSP00000347672,0.472
4451739,9606.ENSP00000483059,0.47
4437451,9606.ENSP00000297990,0.47
4445044,9606.ENSP00000367631,0.469
4447898,9606.ENSP00000395590,0.469
4440131,9606.ENSP00000329803,0.468
4449150,9606.ENSP00000420939,0.468
4446217,9606.ENSP00000377577,0.468
4446754,9606.ENSP00000381053,0.467
4451223,9606.ENSP00000477602,0.467
4449294,9606.ENSP00000424544,0.467
4433549,9606.ENSP00000231790,0.466
4445672,9606.ENSP00000371728,0.466
4447373,9606.ENSP00000386414,0.465
4447452,9606.ENSP00000386959,0.465
4447557,9606.ENSP00000388566,0.465
4434322,9606.ENSP00000253778,0.464
4446753,9606.ENSP00000381047,0.464
4446313,9606.ENSP00000378230,0.464
4438752,9606.ENSP00000312126,0.463
4434441,9606.ENSP00000255641,0.463
4432870,9606.ENSP00000215739,0.463
4435983,9606.ENSP00000271588,0.462
4433514,9606.ENSP00000230859,0.462
4436798,9606.ENSP00000289153,0.461
4447505,9606.ENSP00000387426,0.461
4437947,9606.ENSP00000303234,0.461
4434168,9606.ENSP00000251343,0.46
4438402,9606.ENSP00000308332,0.46
4443379,9606.ENSP00000358755,0.46
4433540,9606.ENSP00000231512,0.459
4439577,9606.ENSP00000323074,0.459
4432687,9606.ENSP00000162391,0.459
4442105,9606.ENSP00000351113,0.458
4446530,9606.ENSP00000379612,0.458
4444413,9606.ENSP00000363668,0.458
4444882,9606.ENSP00000366612,0.458
4439068,9606.ENSP00000316598,0.458
4446164,9606.ENSP00000377218,0.457
4440611,9606.ENSP00000334910,0.456
4435010,9606.ENSP00000262120,0.455
4433052,9606.ENSP00000218388,0.455
4448094,9606.ENSP00000399938,0.455
4435813,9606.ENSP00000268164,0.454
4441783,9606.ENSP00000347979,0.454
4432959,9606.ENSP00000216446,0.453
4440827,9606.ENSP00000337854,0.453
4446883,9606.ENSP00000382000,0.453
4433914,9606.ENSP00000244769,0.452
4435592,9606.ENSP00000265361,0.452
4449710,9606.ENSP00000434480,0.452
4434675,9606.ENSP00000259050,0.451
4447604,9606.ENSP00000389381,0.451
4433720,9606.ENSP00000238788,0.451
4438055,9606.ENSP00000304440,0.45
4443816,9606.ENSP00000360869,0.45
4443599,9606.ENSP00000359698,0.45
4442584,9606.ENSP00000354972,0.449
4438467,9606.ENSP00000309031,0.448
4448627,9606.ENSP00000411831,0.448
4450635,9606.ENSP00000460823,0.447
4439719,9606.ENSP00000324827,0.447
4450435,9606.ENSP00000453793,0.446
4450907,9606.ENSP00000469315,0.446
4440411,9606.ENSP00000332915,0.446
4447294,9606.ENSP00000385968,0.446
4432635,9606.ENSP00000054668,0.445
4441917,9606.ENSP00000349358,0.445
4445423,9606.ENSP00000369979,0.444
4436573,9606.ENSP00000284262,0.444
4448264,9606.ENSP00000403293,0.444
4448700,9606.ENSP00000413625,0.444
4433044,9606.ENSP00000218104,0.443
4442979,9606.ENSP00000356857,0.443
4448194,9606.ENSP00000401721,0.442
4441412,9606.ENSP00000344299,0.441
4451887,9606.ENSP00000484803,0.441
4438779,9606.ENSP00000312368,0.441
4440049,9606.ENSP00000328777,0.441
4450724,9606.ENSP00000464006,0.439
4447010,9606.ENSP00000383333,0.439
4443435,9606.ENSP00000358997,0.438
4436094,9606.ENSP00000273853,0.438
4450803,9606.ENSP00000466174,0.437
4442556,9606.ENSP00000354855,0.437
4449099,9606.ENSP00000420211,0.437
4434654,9606.ENSP00000258774,0.436
4449332,9606.ENSP00000425658,0.436
4436783,9606.ENSP00000288710,0.435
4438769,9606.ENSP00000312284,0.435
4449839,9606.ENSP00000437872,0.435
4446513,9606.ENSP00000379462,0.434
4441442,9606.ENSP00000344577,0.434
4445794,9606.ENSP00000373433,0.434
4447153,9606.ENSP00000384700,0.434
4446088,9606.ENSP00000376615,0.434
4446676,9606.ENSP00000380516,0.434
4441050,9606.ENSP00000340507,0.433
4450144,9606.ENSP00000445043,0.433
4440378,9606.ENSP00000332643,0.433
4443622,9606.ENSP00000359859,0.433
4439063,9606.ENSP00000316527,0.432
4433649,9606.ENSP00000235347,0.432
4434687,9606.ENSP00000259239,0.431
4434835,9606.ENSP00000261200,0.43
4436636,9606.ENSP00000285518,0.43
4443777,9606.ENSP00000360645,0.429
4438743,9606.ENSP00000312017,0.429
4449112,9606.ENSP00000420321,0.428
4435264,9606.ENSP00000263461,0.428
4432710,9606.ENSP00000170447,0.428
4451065,9606.ENSP00000473233,0.427
4449630,9606.ENSP00000432481,0.427
4441584,9606.ENSP00000346065,0.426
4446581,9606.ENSP00000379894,0.426
4450682,9606.ENSP00000462879,0.425
4435213,9606.ENSP00000263205,0.425
4444925,9606.ENSP00000366939,0.424
4434887,9606.ENSP00000261488,0.424
4436104,9606.ENSP00000273980,0.424
4434838,9606.ENSP00000261211,0.424
4434467,9606.ENSP00000256255,0.423
4434285,9606.ENSP00000253109,0.423
4449243,9606.ENSP00000423313,0.423
4448657,9606.ENSP00000412724,0.422
4446804,9606.ENSP00000381382,0.422
4444273,9606.ENSP00000362948,0.422
4444127,9606.ENSP00000362294,0.422
4435521,9606.ENSP00000264951,0.421
4446168,9606.ENSP00000377250,0.421
4438071,9606.ENSP00000304713,0.421
4442996,9606.ENSP00000356951,0.42
4445819,9606.ENSP00000373669,0.42
4449431,9606.ENSP00000428182,0.42
4438419,9606.ENSP00000308533,0.42
4442457,9606.ENSP00000354398,0.419
4442035,9606.ENSP00000350333,0.418
4448955,9606.ENSP00000418221,0.418
4450407,9606.ENSP00000452793,0.417
4439228,9606.ENSP00000318821,0.417
4442299,9606.ENSP00000352925,0.417
4433619,9606.ENSP00000234195,0.416
4440515,9606.ENSP00000334037,0.416
4442999,9606.ENSP00000356959,0.416
4436462,9606.ENSP00000282026,0.415
4449760,9606.ENSP00000435648,0.415
4440756,9606.ENSP00000337040,0.415
4448838,9606.ENSP00000416658,0.414
4449191,9606.ENSP00000421861,0.414
4451018,9606.ENSP00000472118,0.414
4445859,9606.ENSP00000374205,0.414
4447551,9606.ENSP00000388402,0.414
4451579,9606.ENSP00000481321,0.414
4432827,9606.ENSP00000207549,0.413
4442012,9606.ENSP00000350098,0.413
4444667,9606.ENSP00000365200,0.412
4448021,9606.ENSP00000398410,0.412
4450409,9606.ENSP00000452871,0.411
4446325,9606.ENSP00000378294,0.411
4447472,9606.ENSP00000387122,0.411
4443199,9606.ENSP00000357812,0.41
4433440,9606.ENSP00000228936,0.41
4434890,9606.ENSP00000261503,0.41
4451102,9606.ENSP00000474412,0.41
4436778,9606.ENSP00000288602,0.409
4435704,9606.ENSP00000266517,0.409
4447701,9606.ENSP00000391592,0.409
4438888,9606.ENSP00000313854,0.409
4441845,9606.ENSP00000348573,0.409
4435901,9606.ENSP00000269593,0.409
4432593,9606.ENSP00000013125,0.408
4439885,9606.ENSP00000326879,0.408
4441572,9606.ENSP00000345974,0.407
4447600,9606.ENSP00000389277,0.407
4446006,9606.ENSP00000376134,0.407
4447825,9606.ENSP00000393922,0.407
4449555,9606.ENSP00000430684,0.407
4448432,9606.ENSP00000406885,0.407
4439855,9606.ENSP00000326519,0.407
4451178,9606.ENSP00000476774,0.407
4432941,9606.ENSP00000216271,0.406
4435253,9606.ENSP00000263382,0.406
4435500,9606.ENSP00000264828,0.406
4450386,9606.ENSP00000452181,0.405
4441950,9606.ENSP00000349612,0.405
4443799,9606.ENSP00000360776,0.405
4434436,9606.ENSP00000255476,0.405
4451038,9606.ENSP00000472710,0.404
4434676,9606.ENSP00000259053,0.404
4450118,9606.ENSP00000444412,0.404
4449543,9606.ENSP00000430325,0.403
4452048,9606.ENSP00000485487,0.403
4432816,9606.ENSP00000205890,0.403
4448884,9606.ENSP00000417261,0.403
4448779,9606.ENSP00000415243,0.403
4443395,9606.ENSP00000358812,0.402
4436775,9606.ENSP00000288490,0.402
4432685,9606.ENSP00000161863,0.402
4442013,9606.ENSP00000350102,0.402
4443755,9606.ENSP00000360530,0.402
4441242,9606.ENSP00000342267,0.402
4435707,9606.ENSP00000266542,0.401
4448508,9606.ENSP00000409231,0.401
4440465,9606.ENSP00000333568,0.401
4448411,9606.ENSP00000406318,0.401
4433889,9606.ENSP00000244289,0.4
4433771,9606.ENSP00000240335,0.4
4447047,9606.ENSP00000383894,0.399
4435309,9606.ENSP00000263736,0.398
4432939,9606.ENSP00000216267,0.397
4441733,9606.ENSP00000347583,0.397
4449549,9606.ENSP00000430497,0.397
4443007,9606.ENSP00000356985,0.397
4435665,9606.ENSP00000265965,0.397
4445734,9606.ENSP00000372351,0.396
4449137,9606.ENSP00000420686,0.396
4436563,9606.ENSP00000284061,0.396
4447040,9606.ENSP00000383737,0.396
4435341,9606.ENSP00000263946,0.396
4447205,9606.ENSP00000385098,0.396
4432929,9606.ENSP00000216214,0.395
4440098,9606.ENSP00000329380,0.395
4435976,9606.ENSP00000271375,0.394
4441943,9606.ENSP00000349575,0.394
4437594,9606.ENSP00000299698,0.393
4445886,9606.ENSP00000374447,0.393
4436228,9606.ENSP00000276533,0.392
4433810,9606.ENSP00000242140,0.392
4447932,9606.ENSP00000396527,0.392
4448859,9606.ENSP00000417038,0.392
4447533,9606.ENSP00000387911,0.391
4444418,9606.ENSP00000363694,0.391
4439000,9606.ENSP00000315477,0.39
4442142,9606.ENSP00000351416,0.39
4447093,9606.ENSP00000384223,0.39
4451580,9606.ENSP00000481351,0.39
4443040,9606.ENSP00000357103,0.39
4435941,9606.ENSP00000270349,0.39
4440942,9606.ENSP00000339299,0.389
4440912,9606.ENSP00000338964,0.389
4445083,9606.ENSP00000367851,0.389
4441747,9606.ENSP00000347712,0.389
4445526,9606.ENSP00000370698,0.388
4437382,9606.ENSP00000297267,0.387
4441186,9606.ENSP00000341805,0.387
4444495,9606.ENSP00000364190,0.387
4449305,9606.ENSP00000424757,0.386
